83|011600486|T Nb Brattleboro|Vermont National Bank|Brattleboro|VT||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
84|011600525|Irst Vermont|Td Banknorth Vermont|Williston|VT||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
85|011600567|Eoples Trust Co|Peoples Trust Company|Saint Albans|VT||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
86|011600570|Ranklin St Albans|Td Banknorth Vermont|Williston|VT||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
87|011600774|Ar Harbor Bk Tr|Bar Harbor Bank & Trust|Bar Harbor|ME||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
88|011600868|Ommunity Derby|Community National Bank Br 009|Derby|VT||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
89|011601029|Ommunity Derby|Community National Bank|Newport|VT||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
90|011601074|Erkshire Bank|Berkshire Bank|Pittsfield|MA||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
91|011601171|Ake Sunapee Bank|Lake Sunapee Bank Fsb|Newport|NH||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
92|011601236|Ar Harbor Bk Tr|Bar Harbor Bank & Trust|Bar Harbor|ME||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
93|011700425|Orthway Bank|Northway Bank|Berlin|NH||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
94|011701084|Eoples Littleton|Connecticut River Bank, N.A.|Littleton|NH||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
95|011701107|Assumpsic Svgs Bk|Passumpsic Savings Bank|Lancaster|NH||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
96|011701288|Orthway Bank|Northway Bank|Plymouth|NH||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
97|011701314|Ranite Bank|Granite Bank|Colebrook|NH||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
98|011701398|Irst Tilton|Washington Mutual Bank|Concord|NH||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
99|011701424|Ascoma Lebanon|Mascoma Savings Bank|Lebanon|NH||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
100|011701660|Ew London Tr Nh|Lake Sunapee Bank Fsb|New London|NH||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
101|011701903|Ank of New Hamp|Bank of New Hampshire|Laconia|NH||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
102|011802488|Eoples Bank|People'S United Bank, Na|Bridgeport|CT||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
103|011805388|Dams Comm Bk|Adams Community Bank|Adams|MA||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
104|011807043|Irst Niagara|Keybank National Assoication|Buffalo|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
105|011910697|Erkshire Bank|Berkshire Bank|Hartford|CT||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
106|011975221|Cf Hartford|Tcf National Bank|Hartford|CT||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
107|021000018|K of Nyc|The Bank of New York Mellon|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
108|021000021|Pmchase|Jpmorgan Chase Bank, Na|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
109|021000089|Itibank Nyc|Citibank, N.A.|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
110|021000238|Pmchase|Jpmorgan Chase Bank|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
111|021001033|Btco Americas Nyc|Deutsche Bank Trust Co. Americas|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
112|021001088|Sbc Usa|Hsbc Bank Usa, Na|Buffalo|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
113|021001318|S Tr Nyc|United States Trust Company, N.A.|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
114|021001486|Uro Amer Nyc|Citibank, N.A.|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
115|021004823|Epublic Nyc|Hsbc Bank Usa, Na|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
116|021030004|Reas Nyc|Treas Nyc/funds Transfer Division|Washington|DC||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
117|021030017|Reas Com Dep|Treas Nyc/commercial Bank Deposits|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
118|021030033|Reas Phil Fin Ctr|Treas Phil Fin Ctr/funds Trans Div|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
119|021030046|Reas Sf Fin Ctr|Treas Sf Fin Ctr/funds Transfer Div|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
120|021031003|Hlbb Washs|Fhlb- General Account|Reston|VA||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
121|021033205|Hlmc Washs|Fed. Home Loan Mort. General Account|Mclean|VA||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
122|021033409|Ca Nycs|Farm Credit Bank-General Acct|Jersey City|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
123|021033412|Ank Coop Nyc|Farm Credit - Bank for Co-Ops||||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
124|021033425|Icb Nyc|Farm Credit - Fed. Int. Credit Bks||||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
125|021033519|Ico P&I|Financing Corp. P & I Account|Reston|VA||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
126|021036008|Ga Master|Tga Master|Washington|DC||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
127|021036011|S Treas P&I|Treas Securities P&I|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
128|021038200|Arm Credit P&I|Federal Farm-Con.System Bds|Jersey City|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
129|021038857|Efcorp|Resolution Funding Corp. General|Reston|VA||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
130|021038886|Hips Securities|Chips Securities Account|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
131|021039513|Hlmc Investor Pi|Federal Home Loan Mtg. Investor Pi|Mclean|VA||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
132|021039526|Reddie Mac Mbs Pi|Fhl Mortg. Pc Issue - P & I|Mclean|VA||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
133|021050165|Armer Mac Pi|Federal Agricult'Rl Mortg.Corp.(P&I)|Washington|DC||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
134|021051180|Hips|Chips Account|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
135|021051274|Atl Sec Cl Corp|National Securities Clearing Corpora|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
136|021051287|Icc|Fixed Income Clearing Corporation|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
137|021051371|Nma Wash|Gnma Wash|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
138|021052040|Reasury Bbo|U.S. Treas Buyback Operation|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
139|021052367|Edwire Test Bk B|Fedwire Frb Test Bank B|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
140|021052927|Bs Bank Usa|Ubs Bank Usa|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
141|021052943|Ells Gnma-P&I|Wells Fargo Gnma-P&I|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
142|021053065|Tsgov Intl Serv|Frbny Government Wires|Washington|DC||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
143|021053968|Tps Prefunded|Rtps Prefunded Account|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
144|021054035|Ef Trust Ca|Defeasance Trust Collateral Account|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
145|021054064|Ef Tr Retirement|Defeasance Trust Retirement Acct|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
146|021054527|A Farm Credit|Distribution Acct-Farm Credit|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
147|021054530|A Fcac|Distribution Acct-Fcac Nyc|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
148|021054543|A Fhlb Washs|Distribution Acct-Fhlbb Wash|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
149|021054556|A Fico|Distribution Acct-Fico|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
150|021054569|A Refco|Distribution Acct-Refco|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
151|021054572|A Freddie Mac|Distribution Acct-Freddie Mac|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
152|021054585|A Fannie Mae|Distribution Acct-Fannie Mae|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
153|021054598|A Farmer Mac|Distribution Acct-Farmer Mac|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
154|021054611|A Afdb|Distribution Acct-Afdb|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
155|021054624|A Adb|Distribution Acct-Asian Dev Bank|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
156|021054637|A Iadb|Distribution Acct-Iadb|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
157|021054640|A Ibrd|Distribution Acct-Ibrd|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
158|021054653|A Ifc|Distribution Acct-Ifc|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
159|021054666|A Gnma Wash|Distribution Acct-Gnma Wash|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
160|021054679|A Gnma Remics|Distribution Acct-Gnma Remics Truste|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
161|021054682|A Veteran Affairs|Distribution Acct-Veteran Affairs|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
162|021054695|A Tva|Distribution Acct-Tennessee Val Auth|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
163|021054718|A Us Treasury|Distribution Acct-Us Treasury|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
164|021054721|A Slm|Distribution Acct-Frbny Defea Tr Slm|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
165|021054734|Arm Credit Dn P&I|Farm Credit Bank Dn P&I|Jersey City|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
166|021054747|Arm Credit Db P&I|Farm Credit Bank Db P&I|Jersey City|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
167|021054750|Nma Dn P&I|Fnma Dn P&I|Washington|DC||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
168|021054763|Hlb Washs Dn P&I|Fhlbb Dn P&I|Reston|VA||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
169|021054802|Brd Dn P&I|Ibrd Dn P&I Account|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
170|021054941|Armer Mac Sec P&I|Farmer Mac Sec P&I Account|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
171|021055966|Edwire Dr Test Bk|Fedwire Distributed Requeuer Tb|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
172|021055979|Fc Dn P&I|Ifc Dn P&I|Washington|DC||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
173|021056318|Armer Mac Ii|Farmer Mac Ii|Washington|DC||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
174|021056321|Adb P&I|Nadb P&I|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
175|021056334|A Nadb|Da Nadb|East Rutherford|NJ||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
176|021059438|Ureau of Ocean En|Bureau of Ocean Energy Management|Camarillo|CA||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
177|021080012|Brd Evergreen|Ebrd Ustda Evergreen Fund|New York|NY||2020-10-07 19:19:36.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
